# experiment P-82 (R-082)
# hypothesis: A DIGGER IS THE FASTEST THING IN THE GAME AND THE WALL IN FRONT OF IT IS GETTING THINNER EVERY FRAME. That is the exact configuration discrete collision cannot survive, and there is now a CPU-only measured answer: Pelletier-Guenette, Mercier-Aubin and Andrews, 10.1145/3747862 (SCA 2025) -- spatio-temporal local optimisation for first time of impact, a modified Frank-Wolfe with golden-section search over barycentric coordinates AND TIME, with adaptive triangle subdivision giving multiple contacts per triangle. Intel i9, single CPU thread, CPU-only: an 888-triangle shuriken at 0.4 ms total, 11.13 microseconds mean per triangle; 100K triangles at 0.96 microseconds per triangle. It beats Macklin 2020's discrete detection on all their tests -- SELF-ADJUDICATED, since no standard triangle-SDF CCD benchmark exists, and that is stated here rather than discovered. (C1) At the speed a game_dig projectile travels, the discrete path tunnels through a wall of thickness t below v*dt and the CCD path does not, over 10^4 randomised shots at a wall swept from 2 cells down to t/h = 0.05 (subgrid's floor, M-95). (C2) Cost per moving element stays under 25 microseconds and is LINEAR in element count. (C3) A capsule approximated by 8 swept spheres reaches the same first-time-of-impact as a 200-triangle capsule mesh, to within one cell, at 10x less cost. SHARE: C2 moves a single dynamic body's collision budget, not the whole frame.
# falsified by: C1 by the discrete path not tunnelling, which would mean the game's speeds are below the threshold and this is premature. C2 by superlinear cost, or above 25 microseconds. C3 by a disagreement above one cell, which would mean the proxy is too coarse and the cheap version of this does not exist. VACUITY CONTROL: the discrete arm must tunnel at least once, reported as a count, or C1 is comparing two methods that both work.
# commit e740138 on amd-ryzen-9-5900x-12-core at 2026-08-28T00:53:32Z
wall_thickness_cells,speed_cells_per_step,shots,tunnels_discrete,tunnels_ccd,us_per_element,elements,linear_fit_r2,toi_capsule_spheres,toi_capsule_mesh,toi_disagreement_cells,cost_ratio_spheres_vs_mesh,c1_holds,c2_holds,c3_holds,arm,axis_x,axis_y,axis_z,bead_spacing_cells,beads_disjoint,body_radius_cells,broad_phase_cull,capsule_aspect,capsule_half_height_cells,ccd_toi_checks,ccd_toi_error_cells,cell_size,cycles,cycles_per_element,discrete_threshold_cells,element_kind,elements_tested,field,frame_seconds,ghz,interval_shrink,marginal_us_per_element,mesh_false_negative,mesh_false_positive,mesh_missed_impact,orientation_index,prediction_mismatches,proxy_missed_impact,shots_crossing_solid,solver,solver_accuracy_bar_cells,solver_chosen,solver_cleared_accuracy_bar,solver_error_cells,speed_name,speed_units_per_second,sphere_bnb_nodes_high_water,spheres_ghz,spheres_us,support_deficit_mesh_cells,support_deficit_spheres_cells,toi,toi_capsule_mesh_reference,toi_disagreement_floor_cells,total_us,tunnels_ccd_total,tunnels_discrete_predicted,tunnels_discrete_total,us_per_element_in_body
0.050000,2.172232,10000,7077,0,,,,,,,,false,true,true,c1_tunnelling,,,,,,0.250000,,,,10000,0.000000,0.125000,,,0.550000,,,slab,0.016000,,,,,,,,0,,10000,,0.010000,fw8_gss10,true,,fall_full_height,16.970563,97,,,,,,,,,0,7077,1447505,
2.000000,2.458800,10000,0,0,,,,,,,,false,true,true,c1_tunnelling,,,,,,0.250000,,,,10000,0.000000,0.125000,,,2.500000,,,slab,0.016000,,,,,,,,0,,10000,,0.010000,fw8_gss10,true,,sprint_plus_fall,19.209373,94,,,,,,,,,0,0,1447505,
1.500000,2.458800,10000,637,0,,,,,,,,false,true,true,c1_tunnelling,,,,,,0.250000,,,,10000,0.000000,0.125000,,,2.000000,,,slab,0.016000,,,,,,,,0,,10000,,0.010000,fw8_gss10,true,,sprint_plus_fall,19.209373,91,,,,,,,,,0,637,1447505,
1.000000,2.458800,10000,2796,0,,,,,,,,false,true,true,c1_tunnelling,,,,,,0.250000,,,,10000,0.000000,0.125000,,,1.500000,,,slab,0.016000,,,,,,,,0,,10000,,0.010000,fw8_gss10,true,,sprint_plus_fall,19.209373,96,,,,,,,,,0,2796,1447505,
0.750000,2.458800,10000,3906,0,,,,,,,,false,true,true,c1_tunnelling,,,,,,0.250000,,,,10000,0.000000,0.125000,,,1.250000,,,slab,0.016000,,,,,,,,0,,10000,,0.010000,fw8_gss10,true,,sprint_plus_fall,19.209373,96,,,,,,,,,0,3906,1447505,
0.500000,2.458800,10000,5118,0,,,,,,,,false,true,true,c1_tunnelling,,,,,,0.250000,,,,10000,0.000000,0.125000,,,1.000000,,,slab,0.016000,,,,,,,,0,,10000,,0.010000,fw8_gss10,true,,sprint_plus_fall,19.209373,92,,,,,,,,,0,5118,1447505,
0.250000,2.458800,10000,6344,0,,,,,,,,false,true,true,c1_tunnelling,,,,,,0.250000,,,,10000,0.000000,0.125000,,,0.750000,,,slab,0.016000,,,,,,,,0,,10000,,0.010000,fw8_gss10,true,,sprint_plus_fall,19.209373,94,,,,,,,,,0,6344,1447505,
0.125000,2.458800,10000,6967,0,,,,,,,,false,true,true,c1_tunnelling,,,,,,0.250000,,,,10000,0.000000,0.125000,,,0.625000,,,slab,0.016000,,,,,,,,0,,10000,,0.010000,fw8_gss10,true,,sprint_plus_fall,19.209373,99,,,,,,,,,0,6967,1447505,
0.050000,2.458800,10000,7352,0,,,,,,,,false,true,true,c1_tunnelling,,,,,,0.250000,,,,10000,0.000000,0.125000,,,0.550000,,,slab,0.016000,,,,,,,,0,,10000,,0.010000,fw8_gss10,true,,sprint_plus_fall,19.209373,93,,,,,,,,,0,7352,1447505,
2.000000,5.120000,10000,4264,0,,,,,,,,false,true,true,c1_tunnelling,,,,,,0.250000,,,,10000,0.000000,0.125000,,,2.500000,,,slab,0.016000,,,,,,,,0,,10000,,0.010000,fw8_gss10,true,,projectile_40,40.000000,94,,,,,,,,,0,4264,1447505,
1.500000,5.120000,10000,5354,0,,,,,,,,false,true,true,c1_tunnelling,,,,,,0.250000,,,,10000,0.000000,0.125000,,,2.000000,,,slab,0.016000,,,,,,,,0,,10000,,0.010000,fw8_gss10,true,,projectile_40,40.000000,95,,,,,,,,,0,5354,1447505,
1.000000,5.120000,10000,6575,0,,,,,,,,false,true,true,c1_tunnelling,,,,,,0.250000,,,,10000,0.000000,0.125000,,,1.500000,,,slab,0.016000,,,,,,,,0,,10000,,0.010000,fw8_gss10,true,,projectile_40,40.000000,99,,,,,,,,,0,6575,1447505,
0.750000,5.120000,10000,7064,0,,,,,,,,false,true,true,c1_tunnelling,,,,,,0.250000,,,,10000,0.000000,0.125000,,,1.250000,,,slab,0.016000,,,,,,,,0,,10000,,0.010000,fw8_gss10,true,,projectile_40,40.000000,92,,,,,,,,,0,7064,1447505,
0.500000,5.120000,10000,7741,0,,,,,,,,false,true,true,c1_tunnelling,,,,,,0.250000,,,,10000,0.000000,0.125000,,,1.000000,,,slab,0.016000,,,,,,,,0,,10000,,0.010000,fw8_gss10,true,,projectile_40,40.000000,94,,,,,,,,,0,7741,1447505,
0.250000,5.120000,10000,8227,0,,,,,,,,false,true,true,c1_tunnelling,,,,,,0.250000,,,,10000,0.000000,0.125000,,,0.750000,,,slab,0.016000,,,,,,,,0,,10000,,0.010000,fw8_gss10,true,,projectile_40,40.000000,101,,,,,,,,,0,8227,1447505,
0.125000,5.120000,10000,8524,0,,,,,,,,false,true,true,c1_tunnelling,,,,,,0.250000,,,,10000,0.000000,0.125000,,,0.625000,,,slab,0.016000,,,,,,,,0,,10000,,0.010000,fw8_gss10,true,,projectile_40,40.000000,91,,,,,,,,,0,8524,1447505,
0.050000,5.120000,10000,8767,0,,,,,,,,false,true,true,c1_tunnelling,,,,,,0.250000,,,,10000,0.000000,0.125000,,,0.550000,,,slab,0.016000,,,,,,,,0,,10000,,0.010000,fw8_gss10,true,,projectile_40,40.000000,94,,,,,,,,,0,8767,1447505,
2.000000,10.240000,10000,7028,0,,,,,,,,false,true,true,c1_tunnelling,,,,,,0.250000,,,,10000,0.000000,0.125000,,,2.500000,,,slab,0.016000,,,,,,,,0,,10000,,0.010000,fw8_gss10,true,,projectile_80,80.000000,94,,,,,,,,,0,7028,1447505,
1.500000,10.240000,10000,7698,0,,,,,,,,false,true,true,c1_tunnelling,,,,,,0.250000,,,,10000,0.000000,0.125000,,,2.000000,,,slab,0.016000,,,,,,,,0,,10000,,0.010000,fw8_gss10,true,,projectile_80,80.000000,91,,,,,,,,,0,7698,1447505,
1.000000,10.240000,10000,8286,0,,,,,,,,false,true,true,c1_tunnelling,,,,,,0.250000,,,,10000,0.000000,0.125000,,,1.500000,,,slab,0.016000,,,,,,,,0,,10000,,0.010000,fw8_gss10,true,,projectile_80,80.000000,92,,,,,,,,,0,8286,1447505,
0.750000,10.240000,10000,8584,0,,,,,,,,false,true,true,c1_tunnelling,,,,,,0.250000,,,,10000,0.000000,0.125000,,,1.250000,,,slab,0.016000,,,,,,,,0,,10000,,0.010000,fw8_gss10,true,,projectile_80,80.000000,94,,,,,,,,,0,8584,1447505,
0.500000,10.240000,10000,8848,0,,,,,,,,false,true,true,c1_tunnelling,,,,,,0.250000,,,,10000,0.000000,0.125000,,,1.000000,,,slab,0.016000,,,,,,,,0,,10000,,0.010000,fw8_gss10,true,,projectile_80,80.000000,93,,,,,,,,,0,8848,1447505,
0.250000,10.240000,10000,9143,0,,,,,,,,false,true,true,c1_tunnelling,,,,,,0.250000,,,,10000,0.000000,0.125000,,,0.750000,,,slab,0.016000,,,,,,,,0,,10000,,0.010000,fw8_gss10,true,,projectile_80,80.000000,97,,,,,,,,,0,9143,1447505,
0.125000,10.240000,10000,9291,0,,,,,,,,false,true,true,c1_tunnelling,,,,,,0.250000,,,,10000,0.000000,0.125000,,,0.625000,,,slab,0.016000,,,,,,,,0,,10000,,0.010000,fw8_gss10,true,,projectile_80,80.000000,94,,,,,,,,,0,9291,1447505,
0.050000,10.240000,10000,9357,0,,,,,,,,false,true,true,c1_tunnelling,,,,,,0.250000,,,,10000,0.000000,0.125000,,,0.550000,,,slab,0.016000,,,,,,,,0,,10000,,0.010000,fw8_gss10,true,,projectile_80,80.000000,99,,,,,,,,,0,9357,1447505,
2.000000,20.480000,10000,8571,0,,,,,,,,false,true,true,c1_tunnelling,,,,,,0.250000,,,,10000,0.000000,0.125000,,,2.500000,,,slab,0.016000,,,,,,,,0,,10000,,0.010000,fw8_gss10,true,,projectile_160,160.000000,95,,,,,,,,,0,8571,1447505,
1.500000,20.480000,10000,8840,0,,,,,,,,false,true,true,c1_tunnelling,,,,,,0.250000,,,,10000,0.000000,0.125000,,,2.000000,,,slab,0.016000,,,,,,,,0,,10000,,0.010000,fw8_gss10,true,,projectile_160,160.000000,95,,,,,,,,,0,8840,1447505,
1.000000,20.480000,10000,9147,0,,,,,,,,false,true,true,c1_tunnelling,,,,,,0.250000,,,,10000,0.000000,0.125000,,,1.500000,,,slab,0.016000,,,,,,,,0,,10000,,0.010000,fw8_gss10,true,,projectile_160,160.000000,98,,,,,,,,,0,9147,1447505,
0.750000,20.480000,10000,9310,0,,,,,,,,false,true,true,c1_tunnelling,,,,,,0.250000,,,,10000,0.000000,0.125000,,,1.250000,,,slab,0.016000,,,,,,,,0,,10000,,0.010000,fw8_gss10,true,,projectile_160,160.000000,94,,,,,,,,,0,9310,1447505,
0.500000,20.480000,10000,9394,0,,,,,,,,false,true,true,c1_tunnelling,,,,,,0.250000,,,,10000,0.000000,0.125000,,,1.000000,,,slab,0.016000,,,,,,,,0,,10000,,0.010000,fw8_gss10,true,,projectile_160,160.000000,94,,,,,,,,,0,9394,1447505,
0.250000,20.480000,10000,9587,0,,,,,,,,false,true,true,c1_tunnelling,,,,,,0.250000,,,,10000,0.000000,0.125000,,,0.750000,,,slab,0.016000,,,,,,,,0,,10000,,0.010000,fw8_gss10,true,,projectile_160,160.000000,95,,,,,,,,,0,9587,1447505,
0.125000,20.480000,10000,9666,0,,,,,,,,false,true,true,c1_tunnelling,,,,,,0.250000,,,,10000,0.000000,0.125000,,,0.625000,,,slab,0.016000,,,,,,,,0,,10000,,0.010000,fw8_gss10,true,,projectile_160,160.000000,98,,,,,,,,,0,9666,1447505,
0.050000,20.480000,10000,9660,0,,,,,,,,false,true,true,c1_tunnelling,,,,,,0.250000,,,,10000,0.000000,0.125000,,,0.550000,,,slab,0.016000,,,,,,,,0,,10000,,0.010000,fw8_gss10,true,,projectile_160,160.000000,93,,,,,,,,,0,9660,1447505,
2.000000,0.320000,10000,0,0,,,,,,,,false,true,true,c1_tunnelling,,,,,,1.000000,,,,10000,0.000000,0.125000,,,4.000000,,,slab,0.016000,,,,,,,,0,,10000,,0.010000,fw8_gss10,true,,walk,2.500000,101,,,,,,,,,0,0,1447505,
1.500000,0.320000,10000,0,0,,,,,,,,false,true,true,c1_tunnelling,,,,,,1.000000,,,,10000,0.000000,0.125000,,,3.500000,,,slab,0.016000,,,,,,,,0,,10000,,0.010000,fw8_gss10,true,,walk,2.500000,98,,,,,,,,,0,0,1447505,
1.000000,0.320000,10000,0,0,,,,,,,,false,true,true,c1_tunnelling,,,,,,1.000000,,,,10000,0.000000,0.125000,,,3.000000,,,slab,0.016000,,,,,,,,0,,10000,,0.010000,fw8_gss10,true,,walk,2.500000,100,,,,,,,,,0,0,1447505,
0.750000,0.320000,10000,0,0,,,,,,,,false,true,true,c1_tunnelling,,,,,,1.000000,,,,10000,0.000000,0.125000,,,2.750000,,,slab,0.016000,,,,,,,,0,,10000,,0.010000,fw8_gss10,true,,walk,2.500000,92,,,,,,,,,0,0,1447505,
0.500000,0.320000,10000,0,0,,,,,,,,false,true,true,c1_tunnelling,,,,,,1.000000,,,,10000,0.000000,0.125000,,,2.500000,,,slab,0.016000,,,,,,,,0,,10000,,0.010000,fw8_gss10,true,,walk,2.500000,91,,,,,,,,,0,0,1447505,
0.250000,0.320000,10000,0,0,,,,,,,,false,true,true,c1_tunnelling,,,,,,1.000000,,,,10000,0.000000,0.125000,,,2.250000,,,slab,0.016000,,,,,,,,0,,10000,,0.010000,fw8_gss10,true,,walk,2.500000,104,,,,,,,,,0,0,1447505,
0.125000,0.320000,10000,0,0,,,,,,,,false,true,true,c1_tunnelling,,,,,,1.000000,,,,10000,0.000000,0.125000,,,2.125000,,,slab,0.016000,,,,,,,,0,,10000,,0.010000,fw8_gss10,true,,walk,2.500000,95,,,,,,,,,0,0,1447505,
0.050000,0.320000,10000,0,0,,,,,,,,false,true,true,c1_tunnelling,,,,,,1.000000,,,,10000,0.000000,0.125000,,,2.050000,,,slab,0.016000,,,,,,,,0,,10000,,0.010000,fw8_gss10,true,,walk,2.500000,92,,,,,,,,,0,0,1447505,
2.000000,1.152000,10000,0,0,,,,,,,,false,true,true,c1_tunnelling,,,,,,1.000000,,,,10000,0.000000,0.125000,,,4.000000,,,slab,0.016000,,,,,,,,0,,10000,,0.010000,fw8_gss10,true,,sprint,9.000000,95,,,,,,,,,0,0,1447505,
1.500000,1.152000,10000,0,0,,,,,,,,false,true,true,c1_tunnelling,,,,,,1.000000,,,,10000,0.000000,0.125000,,,3.500000,,,slab,0.016000,,,,,,,,0,,10000,,0.010000,fw8_gss10,true,,sprint,9.000000,96,,,,,,,,,0,0,1447505,
1.000000,1.152000,10000,0,0,,,,,,,,false,true,true,c1_tunnelling,,,,,,1.000000,,,,10000,0.000000,0.125000,,,3.000000,,,slab,0.016000,,,,,,,,0,,10000,,0.010000,fw8_gss10,true,,sprint,9.000000,96,,,,,,,,,0,0,1447505,
0.750000,1.152000,10000,0,0,,,,,,,,false,true,true,c1_tunnelling,,,,,,1.000000,,,,10000,0.000000,0.125000,,,2.750000,,,slab,0.016000,,,,,,,,0,,10000,,0.010000,fw8_gss10,true,,sprint,9.000000,94,,,,,,,,,0,0,1447505,
0.500000,1.152000,10000,0,0,,,,,,,,false,true,true,c1_tunnelling,,,,,,1.000000,,,,10000,0.000000,0.125000,,,2.500000,,,slab,0.016000,,,,,,,,0,,10000,,0.010000,fw8_gss10,true,,sprint,9.000000,94,,,,,,,,,0,0,1447505,
0.250000,1.152000,10000,0,0,,,,,,,,false,true,true,c1_tunnelling,,,,,,1.000000,,,,10000,0.000000,0.125000,,,2.250000,,,slab,0.016000,,,,,,,,0,,10000,,0.010000,fw8_gss10,true,,sprint,9.000000,98,,,,,,,,,0,0,1447505,
0.125000,1.152000,10000,0,0,,,,,,,,false,true,true,c1_tunnelling,,,,,,1.000000,,,,10000,0.000000,0.125000,,,2.125000,,,slab,0.016000,,,,,,,,0,,10000,,0.010000,fw8_gss10,true,,sprint,9.000000,95,,,,,,,,,0,0,1447505,
0.050000,1.152000,10000,0,0,,,,,,,,false,true,true,c1_tunnelling,,,,,,1.000000,,,,10000,0.000000,0.125000,,,2.050000,,,slab,0.016000,,,,,,,,0,,10000,,0.010000,fw8_gss10,true,,sprint,9.000000,91,,,,,,,,,0,0,1447505,
2.000000,2.172232,10000,0,0,,,,,,,,false,true,true,c1_tunnelling,,,,,,1.000000,,,,10000,0.000000,0.125000,,,4.000000,,,slab,0.016000,,,,,,,,0,,10000,,0.010000,fw8_gss10,true,,fall_full_height,16.970563,95,,,,,,,,,0,0,1447505,
1.500000,2.172232,10000,0,0,,,,,,,,false,true,true,c1_tunnelling,,,,,,1.000000,,,,10000,0.000000,0.125000,,,3.500000,,,slab,0.016000,,,,,,,,0,,10000,,0.010000,fw8_gss10,true,,fall_full_height,16.970563,93,,,,,,,,,0,0,1447505,
1.000000,2.172232,10000,0,0,,,,,,,,false,true,true,c1_tunnelling,,,,,,1.000000,,,,10000,0.000000,0.125000,,,3.000000,,,slab,0.016000,,,,,,,,0,,10000,,0.010000,fw8_gss10,true,,fall_full_height,16.970563,93,,,,,,,,,0,0,1447505,
0.750000,2.172232,10000,0,0,,,,,,,,false,true,true,c1_tunnelling,,,,,,1.000000,,,,10000,0.000000,0.125000,,,2.750000,,,slab,0.016000,,,,,,,,0,,10000,,0.010000,fw8_gss10,true,,fall_full_height,16.970563,94,,,,,,,,,0,0,1447505,
0.500000,2.172232,10000,0,0,,,,,,,,false,true,true,c1_tunnelling,,,,,,1.000000,,,,10000,0.000000,0.125000,,,2.500000,,,slab,0.016000,,,,,,,,0,,10000,,0.010000,fw8_gss10,true,,fall_full_height,16.970563,94,,,,,,,,,0,0,1447505,
0.250000,2.172232,10000,0,0,,,,,,,,false,true,true,c1_tunnelling,,,,,,1.000000,,,,10000,0.000000,0.125000,,,2.250000,,,slab,0.016000,,,,,,,,0,,10000,,0.010000,fw8_gss10,true,,fall_full_height,16.970563,94,,,,,,,,,0,0,1447505,
0.125000,2.172232,10000,4,0,,,,,,,,false,true,true,c1_tunnelling,,,,,,1.000000,,,,10000,0.000000,0.125000,,,2.125000,,,slab,0.016000,,,,,,,,0,,10000,,0.010000,fw8_gss10,true,,fall_full_height,16.970563,93,,,,,,,,,0,4,1447505,
0.050000,2.172232,10000,49,0,,,,,,,,false,true,true,c1_tunnelling,,,,,,1.000000,,,,10000,0.000000,0.125000,,,2.050000,,,slab,0.016000,,,,,,,,0,,10000,,0.010000,fw8_gss10,true,,fall_full_height,16.970563,93,,,,,,,,,0,49,1447505,
2.000000,2.458800,10000,0,0,,,,,,,,false,true,true,c1_tunnelling,,,,,,1.000000,,,,10000,0.000000,0.125000,,,4.000000,,,slab,0.016000,,,,,,,,0,,10000,,0.010000,fw8_gss10,true,,sprint_plus_fall,19.209373,95,,,,,,,,,0,0,1447505,
1.500000,2.458800,10000,0,0,,,,,,,,false,true,true,c1_tunnelling,,,,,,1.000000,,,,10000,0.000000,0.125000,,,3.500000,,,slab,0.016000,,,,,,,,0,,10000,,0.010000,fw8_gss10,true,,sprint_plus_fall,19.209373,92,,,,,,,,,0,0,1447505,
1.000000,2.458800,10000,0,0,,,,,,,,false,true,true,c1_tunnelling,,,,,,1.000000,,,,10000,0.000000,0.125000,,,3.000000,,,slab,0.016000,,,,,,,,0,,10000,,0.010000,fw8_gss10,true,,sprint_plus_fall,19.209373,93,,,,,,,,,0,0,1447505,
0.750000,2.458800,10000,0,0,,,,,,,,false,true,true,c1_tunnelling,,,,,,1.000000,,,,10000,0.000000,0.125000,,,2.750000,,,slab,0.016000,,,,,,,,0,,10000,,0.010000,fw8_gss10,true,,sprint_plus_fall,19.209373,100,,,,,,,,,0,0,1447505,
0.500000,2.458800,10000,0,0,,,,,,,,false,true,true,c1_tunnelling,,,,,,1.000000,,,,10000,0.000000,0.125000,,,2.500000,,,slab,0.016000,,,,,,,,0,,10000,,0.010000,fw8_gss10,true,,sprint_plus_fall,19.209373,97,,,,,,,,,0,0,1447505,
0.250000,2.458800,10000,134,0,,,,,,,,false,true,true,c1_tunnelling,,,,,,1.000000,,,,10000,0.000000,0.125000,,,2.250000,,,slab,0.016000,,,,,,,,0,,10000,,0.010000,fw8_gss10,true,,sprint_plus_fall,19.209373,93,,,,,,,,,0,134,1447505,
0.125000,2.458800,10000,326,0,,,,,,,,false,true,true,c1_tunnelling,,,,,,1.000000,,,,10000,0.000000,0.125000,,,2.125000,,,slab,0.016000,,,,,,,,0,,10000,,0.010000,fw8_gss10,true,,sprint_plus_fall,19.209373,97,,,,,,,,,0,326,1447505,
0.050000,2.458800,10000,500,0,,,,,,,,false,true,true,c1_tunnelling,,,,,,1.000000,,,,10000,0.000000,0.125000,,,2.050000,,,slab,0.016000,,,,,,,,0,,10000,,0.010000,fw8_gss10,true,,sprint_plus_fall,19.209373,94,,,,,,,,,0,500,1447505,
2.000000,5.120000,10000,918,0,,,,,,,,false,true,true,c1_tunnelling,,,,,,1.000000,,,,10000,0.000000,0.125000,,,4.000000,,,slab,0.016000,,,,,,,,0,,10000,,0.010000,fw8_gss10,true,,projectile_40,40.000000,99,,,,,,,,,0,918,1447505,
1.500000,5.120000,10000,1896,0,,,,,,,,false,true,true,c1_tunnelling,,,,,,1.000000,,,,10000,0.000000,0.125000,,,3.500000,,,slab,0.016000,,,,,,,,0,,10000,,0.010000,fw8_gss10,true,,projectile_40,40.000000,94,,,,,,,,,0,1896,1447505,
1.000000,5.120000,10000,3088,0,,,,,,,,false,true,true,c1_tunnelling,,,,,,1.000000,,,,10000,0.000000,0.125000,,,3.000000,,,slab,0.016000,,,,,,,,0,,10000,,0.010000,fw8_gss10,true,,projectile_40,40.000000,93,,,,,,,,,0,3088,1447505,
0.750000,5.120000,10000,3538,0,,,,,,,,false,true,true,c1_tunnelling,,,,,,1.000000,,,,10000,0.000000,0.125000,,,2.750000,,,slab,0.016000,,,,,,,,0,,10000,,0.010000,fw8_gss10,true,,projectile_40,40.000000,94,,,,,,,,,0,3538,1447505,
0.500000,5.120000,10000,4263,0,,,,,,,,false,true,true,c1_tunnelling,,,,,,1.000000,,,,10000,0.000000,0.125000,,,2.500000,,,slab,0.016000,,,,,,,,0,,10000,,0.010000,fw8_gss10,true,,projectile_40,40.000000,92,,,,,,,,,0,4263,1447505,
0.250000,5.120000,10000,4769,0,,,,,,,,false,true,true,c1_tunnelling,,,,,,1.000000,,,,10000,0.000000,0.125000,,,2.250000,,,slab,0.016000,,,,,,,,0,,10000,,0.010000,fw8_gss10,true,,projectile_40,40.000000,98,,,,,,,,,0,4769,1447505,
0.125000,5.120000,10000,5057,0,,,,,,,,false,true,true,c1_tunnelling,,,,,,1.000000,,,,10000,0.000000,0.125000,,,2.125000,,,slab,0.016000,,,,,,,,0,,10000,,0.010000,fw8_gss10,true,,projectile_40,40.000000,91,,,,,,,,,0,5057,1447505,
0.050000,5.120000,10000,5301,0,,,,,,,,false,true,true,c1_tunnelling,,,,,,1.000000,,,,10000,0.000000,0.125000,,,2.050000,,,slab,0.016000,,,,,,,,0,,10000,,0.010000,fw8_gss10,true,,projectile_40,40.000000,92,,,,,,,,,0,5301,1447505,
2.000000,10.240000,10000,5342,0,,,,,,,,false,true,true,c1_tunnelling,,,,,,1.000000,,,,10000,0.000000,0.125000,,,4.000000,,,slab,0.016000,,,,,,,,0,,10000,,0.010000,fw8_gss10,true,,projectile_80,80.000000,93,,,,,,,,,0,5342,1447505,
1.500000,10.240000,10000,5959,0,,,,,,,,false,true,true,c1_tunnelling,,,,,,1.000000,,,,10000,0.000000,0.125000,,,3.500000,,,slab,0.016000,,,,,,,,0,,10000,,0.010000,fw8_gss10,true,,projectile_80,80.000000,98,,,,,,,,,0,5959,1447505,
1.000000,10.240000,10000,6547,0,,,,,,,,false,true,true,c1_tunnelling,,,,,,1.000000,,,,10000,0.000000,0.125000,,,3.000000,,,slab,0.016000,,,,,,,,0,,10000,,0.010000,fw8_gss10,true,,projectile_80,80.000000,94,,,,,,,,,0,6547,1447505,
0.750000,10.240000,10000,6843,0,,,,,,,,false,true,true,c1_tunnelling,,,,,,1.000000,,,,10000,0.000000,0.125000,,,2.750000,,,slab,0.016000,,,,,,,,0,,10000,,0.010000,fw8_gss10,true,,projectile_80,80.000000,91,,,,,,,,,0,6843,1447505,
0.500000,10.240000,10000,7148,0,,,,,,,,false,true,true,c1_tunnelling,,,,,,1.000000,,,,10000,0.000000,0.125000,,,2.500000,,,slab,0.016000,,,,,,,,0,,10000,,0.010000,fw8_gss10,true,,projectile_80,80.000000,97,,,,,,,,,0,7148,1447505,
0.250000,10.240000,10000,7460,0,,,,,,,,false,true,true,c1_tunnelling,,,,,,1.000000,,,,10000,0.000000,0.125000,,,2.250000,,,slab,0.016000,,,,,,,,0,,10000,,0.010000,fw8_gss10,true,,projectile_80,80.000000,94,,,,,,,,,0,7460,1447505,
0.125000,10.240000,10000,7548,0,,,,,,,,false,true,true,c1_tunnelling,,,,,,1.000000,,,,10000,0.000000,0.125000,,,2.125000,,,slab,0.016000,,,,,,,,0,,10000,,0.010000,fw8_gss10,true,,projectile_80,80.000000,97,,,,,,,,,0,7548,1447505,
0.050000,10.240000,10000,7683,0,,,,,,,,false,true,true,c1_tunnelling,,,,,,1.000000,,,,10000,0.000000,0.125000,,,2.050000,,,slab,0.016000,,,,,,,,0,,10000,,0.010000,fw8_gss10,true,,projectile_80,80.000000,94,,,,,,,,,0,7683,1447505,
2.000000,20.480000,10000,7789,0,,,,,,,,false,true,true,c1_tunnelling,,,,,,1.000000,,,,10000,0.000000,0.125000,,,4.000000,,,slab,0.016000,,,,,,,,0,,10000,,0.010000,fw8_gss10,true,,projectile_160,160.000000,94,,,,,,,,,0,7789,1447505,
1.500000,20.480000,10000,7950,0,,,,,,,,false,true,true,c1_tunnelling,,,,,,1.000000,,,,10000,0.000000,0.125000,,,3.500000,,,slab,0.016000,,,,,,,,0,,10000,,0.010000,fw8_gss10,true,,projectile_160,160.000000,93,,,,,,,,,0,7950,1447505,
1.000000,20.480000,10000,8290,0,,,,,,,,false,true,true,c1_tunnelling,,,,,,1.000000,,,,10000,0.000000,0.125000,,,3.000000,,,slab,0.016000,,,,,,,,0,,10000,,0.010000,fw8_gss10,true,,projectile_160,160.000000,98,,,,,,,,,0,8290,1447505,
0.750000,20.480000,10000,8438,0,,,,,,,,false,true,true,c1_tunnelling,,,,,,1.000000,,,,10000,0.000000,0.125000,,,2.750000,,,slab,0.016000,,,,,,,,0,,10000,,0.010000,fw8_gss10,true,,projectile_160,160.000000,95,,,,,,,,,0,8438,1447505,
0.500000,20.480000,10000,8501,0,,,,,,,,false,true,true,c1_tunnelling,,,,,,1.000000,,,,10000,0.000000,0.125000,,,2.500000,,,slab,0.016000,,,,,,,,0,,10000,,0.010000,fw8_gss10,true,,projectile_160,160.000000,93,,,,,,,,,0,8501,1447505,
0.250000,20.480000,10000,8716,0,,,,,,,,false,true,true,c1_tunnelling,,,,,,1.000000,,,,10000,0.000000,0.125000,,,2.250000,,,slab,0.016000,,,,,,,,0,,10000,,0.010000,fw8_gss10,true,,projectile_160,160.000000,95,,,,,,,,,0,8716,1447505,
0.125000,20.480000,10000,8723,0,,,,,,,,false,true,true,c1_tunnelling,,,,,,1.000000,,,,10000,0.000000,0.125000,,,2.125000,,,slab,0.016000,,,,,,,,0,,10000,,0.010000,fw8_gss10,true,,projectile_160,160.000000,94,,,,,,,,,0,8723,1447505,
