# experiment P-93 (R-093)
# hypothesis: M-377 NAMED THIS COST AND DID NOT PRICE IT. At 4^3 the trace carries 51.6% MORE VERTEX DATA than 64^3 for the same 53,110 distinct surface points -- 81,548 against 53,788 -- with the duplication ratio running 2.2122x at 2^3 down to 1.0128x at 64^3. The entry says plainly that this is 'the number a consumer paying for GPU upload should weigh against the 51x edit win', and x54 has since measured what upload actually costs: 7.3236 ms of an 8.3694 ms GPU total, 87.50%. SO THE WEIGH-OFF IS NOW COMPUTABLE AND IT HAS NEVER BEEN COMPUTED. (C1) There is a CROSSOVER: below some edits-per-second rate, 64^3 wins on total frame cost despite the 51x edit penalty, because the upload dominates. Predicted to exist between 1 and 20 edits per second -- game_dig throttles the stroke to 12.5 per second, which is inside that window. (C2) Welding closes the duplication (M-377 says it does) at a cost that is itself granularity-dependent, and at 4^3 the weld costs MORE than the upload it saves. (C3) A per-chunk granularity -- coarse for static chunks, fine for actively-dug ones -- beats both fixed choices by at least 1.5x on the eleven-edit trace with a moving camera. SHARE: C1 weighs the remesh stage against the upload stage, whose shares M-377 and x54 have both measured.
# falsified by: C1 by no crossover in 0.1-100 edits per second, which would mean 4^3 wins unconditionally and the granularity decision is settled rather than a trade. C2 by the weld being cheaper, which resolves the trade in 4^3's favour and makes C1's crossover a curiosity. C3 by under 1.5x, in which case one global granularity is the right answer and the scheduler stays simple. VACUITY CONTROL: the upload arm must actually upload -- asserted against x54's own gpu_vs_cpu.csv row rather than quoted, per P-70's precedent -- and the camera arm must move enough to change the visible chunk set, reported as a count.
# commit 487bdf3 on amd-ryzen-9-5900x-12-core at 2026-08-28T01:00:01Z
field,chunk_cells,edits_per_second,remesh_ms,upload_ms,weld_ms,total_ms,raw_vertices,distinct_surface_points,vertex_duplication,crossover_edits_per_second,mixed_granularity_ms,mixed_speedup,visible_chunk_changes,c1_holds,c2_holds,c3_holds,adapter,backend,bus_ceiling_gb_per_s,c1_holds_arena,c1_holds_bytes,calibration_upload_bytes,calibration_upload_gb_per_s,calibration_upload_ms,chunks,committed_upload_bytes,committed_upload_gb_per_s,committed_upload_ms,cpu_khz,crossover_arena_edits_per_second,crossover_bytes_edits_per_second,crossover_streaming_shortfall,edit_ms_per_edit,edits,excess_reuploads_per_second_for_crossover,excess_vertex_bytes_ms,excess_vertex_bytes_vs_64,field_calls,full_world_upload_bytes,full_world_upload_ms,grid_duplication,mark_ms_per_edit,mixed16_coarse_activations,mixed16_coarse_cells,mixed16_coarse_chunks,mixed16_granularity_ms,mixed16_speedup,mixed16_steady_speedup,mixed_arena_granularity_ms,mixed_coarse_activations,mixed_coarse_cells,mixed_coarse_chunks,mixed_edit_ms_per_edit,mixed_fine_cells,mixed_raw_vertices,mixed_speedup_vs_4,mixed_speedup_vs_64,mixed_steady_edit_ms_per_edit,mixed_steady_granularity_ms,mixed_steady_speedup,mixed_stream_ms_per_second,mixed_subdivide_ms_total,mixed_subdivide_upload_ms_total,mixed_visible_chunk_changes,normal_stencil,remesh_ms_per_edit,stream_arena_ms_per_second,stream_bytes_ms_per_second,stream_frames_uploading,stream_full_world_uploads_per_second,stream_overhead_ms_per_second,stream_units,stream_upload_bytes_per_second,stream_upload_ms_per_second,stream_writes,total_arena_ms,triangles,upload_arena_ms,upload_dirty_bytes_per_edit,upload_dirty_ms_per_edit,upload_roundtrip_verified,upload_share_of_total,visible_chunk_enters,visible_chunk_exits,weld_pays,weld_saves_upload_ms,weld_saves_upload_ms_measured,welded_upload_bytes,welded_upload_ms,welded_vertices,welded_vertices_removed,world_cells
fbm_terrain,64,0.1,12.741167,4.866059,30.479464,17.607225,35012,34360,1.018976,0.177604,73.967167,0.238041,30,true,true,false,NVIDIA_GeForce_RTX_3090,Vulkan,31.5,true,false,8586756,5.099342,1.683895,8,8586756,1.172481,7.323576,4200056,0.152020,0.001015,98.5118,129.701181,11,147.7677,0.084769,432264,2398648,1655208,1.816147,1.047611,1.222298,32,16,512,20.160596,0.873348,0.904187,68.638991,6,64,8,50.798180,4,53023,0.369460,0.238041,4.731557,69.360505,0.253851,68.887349,497.115556,9.617296,10450,6,126.189368,4.234433,0.486889,7,1.500000,4.150218,6,2482812,4.637107,18,17.113577,67910,4.372410,795283,2.289515,true,27.636714,18,12,false,0.003076,0.004071,1639524,1.812076,34359,653,128
fbm_terrain,64,0.2,25.482333,5.095010,30.479464,30.577343,35012,34360,1.018976,0.177604,79.046985,0.351335,30,true,true,false,NVIDIA_GeForce_RTX_3090,Vulkan,31.5,true,false,8586756,5.099342,1.683895,8,8586756,1.172481,7.323576,4200056,0.152020,0.001015,98.5118,129.701181,11,147.7677,0.084769,432264,2398648,1655208,1.816147,1.047611,1.222298,32,16,512,21.558719,1.288202,1.375974,73.669283,6,64,8,50.798180,4,53023,0.351335,0.386825,4.731557,69.833660,0.397688,68.887349,497.115556,9.617296,10450,6,126.189368,4.234433,0.486889,7,1.500000,4.150218,6,2482812,4.637107,18,29.992721,67910,4.510388,795283,2.289515,true,16.662697,18,12,false,0.003076,0.004071,1639524,1.812076,34359,653,128
fbm_terrain,64,0.5,63.705833,5.781865,30.479464,69.487698,35012,34360,1.018976,0.177604,94.286439,0.308678,30,true,true,false,NVIDIA_GeForce_RTX_3090,Vulkan,31.5,true,false,8586756,5.099342,1.683895,8,8586756,1.172481,7.323576,4200056,0.152020,0.001015,98.5118,129.701181,11,147.7677,0.084769,432264,2398648,1655208,1.816147,1.047611,1.222298,32,16,512,25.753087,1.130123,1.304238,88.760159,6,64,8,50.798180,4,53023,0.308678,0.736985,4.731557,71.253128,0.408462,68.887349,497.115556,9.617296,10450,6,126.189368,4.234433,0.486889,7,1.500000,4.150218,6,2482812,4.637107,18,68.630153,67910,4.924320,795283,2.289515,true,8.320703,18,12,false,0.003076,0.004071,1639524,1.812076,34359,653,128
fbm_terrain,64,1,127.411666,6.926622,30.479464,134.338288,35012,34360,1.018976,0.177604,119.685529,0.261723,30,true,true,false,NVIDIA_GeForce_RTX_3090,Vulkan,31.5,true,false,8586756,5.099342,1.683895,8,8586756,1.172481,7.323576,4200056,0.152020,0.001015,98.5118,129.701181,11,147.7677,0.084769,432264,2398648,1655208,1.816147,1.047611,1.222298,32,16,512,32.743701,0.956656,1.210950,113.911620,6,64,8,50.798180,4,53023,0.261723,1.122427,4.731557,73.618906,0.425495,68.887349,497.115556,9.617296,10450,6,126.189368,4.234433,0.486889,7,1.500000,4.150218,6,2482812,4.637107,18,133.025873,67910,5.614207,795283,2.289515,true,5.156104,18,12,false,0.003076,0.004071,1639524,1.812076,34359,653,128
fbm_terrain,64,2,254.823332,9.216137,30.479464,264.039469,35012,34360,1.018976,0.177604,170.483709,0.209786,30,true,true,false,NVIDIA_GeForce_RTX_3090,Vulkan,31.5,true,false,8586756,5.099342,1.683895,8,8586756,1.172481,7.323576,4200056,0.152020,0.001015,98.5118,129.701181,11,147.7677,0.084769,432264,2398648,1655208,1.816147,1.047611,1.222298,32,16,512,46.724929,0.765438,1.084681,164.214541,6,64,8,50.798180,4,53023,0.209786,1.548767,4.731557,78.350463,0.456475,68.887349,497.115556,9.617296,10450,6,126.189368,4.234433,0.486889,7,1.500000,4.150218,6,2482812,4.637107,18,261.817313,67910,6.993981,795283,2.289515,true,3.490439,18,12,false,0.003076,0.004071,1639524,1.812076,34359,653,128
fbm_terrain,64,5,637.058330,16.084683,30.479464,653.143013,35012,34360,1.018976,0.177604,322.878249,0.152029,30,true,true,false,NVIDIA_GeForce_RTX_3090,Vulkan,31.5,true,false,8586756,5.099342,1.683895,8,8586756,1.172481,7.323576,4200056,0.152020,0.001015,98.5118,129.701181,11,147.7677,0.084769,432264,2398648,1655208,1.816147,1.047611,1.222298,32,16,512,88.668613,0.553599,0.904185,315.123304,6,64,8,50.798180,4,53023,0.152029,2.022877,4.731557,92.545134,0.530410,68.887349,497.115556,9.617296,10450,6,126.189368,4.234433,0.486889,7,1.500000,4.150218,6,2482812,4.637107,18,648.191634,67910,11.133304,795283,2.289515,true,2.462659,18,12,false,0.003076,0.004071,1639524,1.812076,34359,653,128
fbm_terrain,64,10,1274.116660,27.532259,30.479464,1301.648919,35012,34360,1.018976,0.177604,576.869149,0.123581,30,true,true,false,NVIDIA_GeForce_RTX_3090,Vulkan,31.5,true,false,8586756,5.099342,1.683895,8,8586756,1.172481,7.323576,4200056,0.152020,0.001015,98.5118,129.701181,11,147.7677,0.084769,432264,2398648,1655208,1.816147,1.047611,1.222298,32,16,512,158.574753,0.449566,0.793745,566.637908,6,64,8,50.798180,4,53023,0.123581,2.256402,4.731557,116.202920,0.613494,68.887349,497.115556,9.617296,10450,6,126.189368,4.234433,0.486889,7,1.500000,4.150218,6,2482812,4.637107,18,1292.148835,67910,18.032175,795283,2.289515,true,2.115183,18,12,false,0.003076,0.004071,1639524,1.812076,34359,653,128
fbm_terrain,64,12.5,1592.645825,33.256047,30.479464,1625.901872,35012,34360,1.018976,0.177604,703.864599,0.117056,30,true,true,false,NVIDIA_GeForce_RTX_3090,Vulkan,31.5,true,false,8586756,5.099342,1.683895,8,8586756,1.172481,7.323576,4200056,0.152020,0.001015,98.5118,129.701181,11,147.7677,0.084769,432264,2398648,1655208,1.816147,1.047611,1.222298,32,16,512,193.527822,0.425733,0.765878,692.395210,6,64,8,50.798180,4,53023,0.117056,2.309964,4.731557,128.031813,0.643522,68.887349,497.115556,9.617296,10450,6,126.189368,4.234433,0.486889,7,1.500000,4.150218,6,2482812,4.637107,18,1614.127435,67910,21.481610,795283,2.289515,true,2.045391,18,12,false,0.003076,0.004071,1639524,1.812076,34359,653,128
fbm_terrain,64,20,2548.233320,50.427411,30.479464,2598.660731,35012,34360,1.018976,0.177604,1084.850949,0.106647,30,true,true,false,NVIDIA_GeForce_RTX_3090,Vulkan,31.5,true,false,8586756,5.099342,1.683895,8,8586756,1.172481,7.323576,4200056,0.152020,0.001015,98.5118,129.701181,11,147.7677,0.084769,432264,2398648,1655208,1.816147,1.047611,1.222298,32,16,512,298.387032,0.387737,0.719203,1069.667117,6,64,8,50.798180,4,53023,0.106647,2.395408,4.731557,163.518491,0.707539,68.887349,497.115556,9.617296,10450,6,126.189368,4.234433,0.486889,7,1.500000,4.150218,6,2482812,4.637107,18,2580.063237,67910,31.829917,795283,2.289515,true,1.940515,18,12,false,0.003076,0.004071,1639524,1.812076,34359,653,128
fbm_terrain,64,50,6370.583300,119.112866,30.479464,6489.696166,35012,34360,1.018976,0.177604,2608.796349,0.095413,30,true,true,false,NVIDIA_GeForce_RTX_3090,Vulkan,31.5,true,false,8586756,5.099342,1.683895,8,8586756,1.172481,7.323576,4200056,0.152020,0.001015,98.5118,129.701181,11,147.7677,0.084769,432264,2398648,1655208,1.816147,1.047611,1.222298,32,16,512,717.823869,0.346761,0.665504,2578.754744,6,64,8,50.798180,4,53023,0.095413,2.487621,4.731557,305.465204,0.814867,68.887349,497.115556,9.617296,10450,6,126.189368,4.234433,0.486889,7,1.500000,4.150218,6,2482812,4.637107,18,6443.806442,67910,73.223142,795283,2.289515,true,1.835415,18,12,false,0.003076,0.004071,1639524,1.812076,34359,653,128
fbm_terrain,64,100,12741.166600,233.588625,30.479464,12974.755225,35012,34360,1.018976,0.177604,5148.705349,0.091468,30,true,true,false,NVIDIA_GeForce_RTX_3090,Vulkan,31.5,true,false,8586756,5.099342,1.683895,8,8586756,1.172481,7.323576,4200056,0.152020,0.001015,98.5118,129.701181,11,147.7677,0.084769,432264,2398648,1655208,1.816147,1.047611,1.222298,32,16,512,1416.885264,0.332379,0.645762,5093.900790,6,64,8,50.798180,4,53023,0.091468,2.520003,4.731557,542.043058,0.868830,68.887349,497.115556,9.617296,10450,6,126.189368,4.234433,0.486889,7,1.500000,4.150218,6,2482812,4.637107,18,12883.378451,67910,142.211851,795283,2.289515,true,1.800332,18,12,false,0.003076,0.004071,1639524,1.812076,34359,653,128
