z3-5.1.0,ambiguity_affine|case009|zlo,0.006533,true,1536,1536,0,0_of_0,990b_293cf89734e2451a,true,true,true,0,true,ambiguity_affine,1536,9.382,9,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,zlo,true,false,false,sat,2,true,truth_is_magnitude_free,990,ambiguity_affine__case009__zlo.smt2,293cf89734e2451a,Z3_version_5.1.0_-_64_bit,sat,192,399.598
z3-5.1.0,ambiguity_affine|case009|zhi,0.006401,true,1536,1536,0,0_of_0,991b_be94f788aaca0594,true,true,true,0,true,ambiguity_affine,1536,9.382,9,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,zhi,false,true,false,unsat,2,true,truth_is_magnitude_free,991,ambiguity_affine__case009__zhi.smt2,be94f788aaca0594,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,ambiguity_affine|case010|xlo,0.006708,true,1536,1536,0,0_of_0,991b_21e2e7f976e0653b,true,true,true,0,true,ambiguity_affine,1536,9.382,10,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,xlo,false,true,false,unsat,2,true,truth_is_magnitude_free,991,ambiguity_affine__case010__xlo.smt2,21e2e7f976e0653b,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,ambiguity_affine|case010|xhi,0.005520,true,1536,1536,0,0_of_0,990b_1e7acf7c5dd8666a,true,true,true,0,true,ambiguity_affine,1536,9.382,10,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,xhi,false,true,true,unsat,2,true,truth_is_magnitude_free,990,ambiguity_affine__case010__xhi.smt2,1e7acf7c5dd8666a,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,ambiguity_affine|case010|ylo,0.006640,true,1536,1536,0,0_of_0,991b_fbafe2eda6524a28,true,true,true,0,true,ambiguity_affine,1536,9.382,10,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,ylo,false,true,false,unsat,2,true,truth_is_magnitude_free,991,ambiguity_affine__case010__ylo.smt2,fbafe2eda6524a28,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,ambiguity_affine|case010|yhi,0.006986,true,1536,1536,0,0_of_0,991b_bed5ace8713e4193,true,true,true,0,true,ambiguity_affine,1536,9.382,10,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,yhi,false,true,false,unsat,2,true,truth_is_magnitude_free,991,ambiguity_affine__case010__yhi.smt2,bed5ace8713e4193,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,ambiguity_affine|case010|zlo,0.006290,true,1536,1536,0,0_of_0,991b_37d22bfec6cb8890,true,true,true,0,true,ambiguity_affine,1536,9.382,10,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,zlo,false,true,true,unsat,2,true,truth_is_magnitude_free,991,ambiguity_affine__case010__zlo.smt2,37d22bfec6cb8890,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,ambiguity_affine|case010|zhi,0.006402,true,1536,1536,0,0_of_0,992b_07ad8016a7942ad4,true,true,true,0,true,ambiguity_affine,1536,9.382,10,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,zhi,false,true,false,unsat,2,true,truth_is_magnitude_free,992,ambiguity_affine__case010__zhi.smt2,07ad8016a7942ad4,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,ambiguity_affine|case011|xlo,0.006158,true,1536,1536,0,0_of_0,990b_923e8ec2e2e7f3cf,true,true,true,0,true,ambiguity_affine,1536,9.382,11,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,xlo,false,true,false,unsat,2,true,truth_is_magnitude_free,990,ambiguity_affine__case011__xlo.smt2,923e8ec2e2e7f3cf,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,ambiguity_affine|case011|xhi,0.005950,true,1536,1536,0,0_of_0,989b_23f19af3b4b7d07a,true,true,true,0,true,ambiguity_affine,1536,9.382,11,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,xhi,false,true,true,unsat,2,true,truth_is_magnitude_free,989,ambiguity_affine__case011__xhi.smt2,23f19af3b4b7d07a,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,ambiguity_affine|case011|ylo,0.005962,true,1536,1536,0,0_of_0,989b_399d2c512bcf558b,true,true,true,0,true,ambiguity_affine,1536,9.382,11,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,ylo,false,true,true,unsat,2,true,truth_is_magnitude_free,989,ambiguity_affine__case011__ylo.smt2,399d2c512bcf558b,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,ambiguity_affine|case011|yhi,0.006078,true,1536,1536,0,0_of_0,990b_f1972a3c14c9c4d3,true,true,true,0,true,ambiguity_affine,1536,9.382,11,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,yhi,false,true,false,unsat,2,true,truth_is_magnitude_free,990,ambiguity_affine__case011__yhi.smt2,f1972a3c14c9c4d3,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,ambiguity_affine|case011|zlo,0.005437,true,1536,1536,0,0_of_0,990b_c5dcbfab849d7f86,true,true,true,0,true,ambiguity_affine,1536,9.382,11,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,zlo,false,true,true,unsat,2,true,truth_is_magnitude_free,990,ambiguity_affine__case011__zlo.smt2,c5dcbfab849d7f86,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,ambiguity_affine|case011|zhi,0.006315,true,1536,1536,0,0_of_0,991b_4e5bb211bf110640,true,true,true,0,true,ambiguity_affine,1536,9.382,11,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,zhi,false,true,false,unsat,2,true,truth_is_magnitude_free,991,ambiguity_affine__case011__zhi.smt2,4e5bb211bf110640,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,ambiguity_affine|case012|xlo,0.006352,true,1536,1536,0,0_of_0,991b_897081d0303cd963,true,true,true,0,true,ambiguity_affine,1536,9.382,12,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,xlo,false,true,false,unsat,2,true,truth_is_magnitude_free,991,ambiguity_affine__case012__xlo.smt2,897081d0303cd963,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,ambiguity_affine|case012|xhi,0.005950,true,1536,1536,0,0_of_0,991b_a4cb979dff27308d,true,true,true,0,true,ambiguity_affine,1536,9.382,12,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,xhi,false,true,false,unsat,2,true,truth_is_magnitude_free,991,ambiguity_affine__case012__xhi.smt2,a4cb979dff27308d,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,ambiguity_affine|case012|ylo,0.006569,true,1536,1536,0,0_of_0,991b_750693655a3ca054,true,true,true,0,true,ambiguity_affine,1536,9.382,12,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,ylo,false,true,false,unsat,2,true,truth_is_magnitude_free,991,ambiguity_affine__case012__ylo.smt2,750693655a3ca054,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,ambiguity_affine|case012|yhi,0.007263,true,1536,1536,0,0_of_0,991b_18e2f5f61c3c175f,true,true,true,0,true,ambiguity_affine,1536,9.382,12,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,yhi,false,true,false,unsat,2,true,truth_is_magnitude_free,991,ambiguity_affine__case012__yhi.smt2,18e2f5f61c3c175f,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,ambiguity_affine|case012|zlo,0.007002,true,1536,1536,0,0_of_0,992b_ab545419e317fa63,true,true,true,0,true,ambiguity_affine,1536,9.382,12,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,zlo,false,true,false,unsat,2,true,truth_is_magnitude_free,992,ambiguity_affine__case012__zlo.smt2,ab545419e317fa63,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,ambiguity_affine|case012|zhi,0.005977,true,1536,1536,0,0_of_0,992b_e8abb9a2c78d1620,true,true,true,0,true,ambiguity_affine,1536,9.382,12,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,zhi,false,true,false,unsat,2,true,truth_is_magnitude_free,992,ambiguity_affine__case012__zhi.smt2,e8abb9a2c78d1620,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,ambiguity_affine|case013|xlo,0.007457,true,1536,1536,0,0_of_0,990b_24975834306dbeaf,true,true,true,0,true,ambiguity_affine,1536,9.382,13,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,xlo,false,true,false,unsat,2,true,truth_is_magnitude_free,990,ambiguity_affine__case013__xlo.smt2,24975834306dbeaf,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,ambiguity_affine|case013|xhi,0.006615,true,1536,1536,0,0_of_0,990b_9020b1086c84653d,true,true,true,0,true,ambiguity_affine,1536,9.382,13,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,xhi,false,true,false,unsat,2,true,truth_is_magnitude_free,990,ambiguity_affine__case013__xhi.smt2,9020b1086c84653d,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,ambiguity_affine|case013|ylo,0.006615,true,1536,1536,0,0_of_0,990b_07412cac2a29789e,true,true,true,0,true,ambiguity_affine,1536,9.382,13,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,ylo,false,true,false,unsat,2,true,truth_is_magnitude_free,990,ambiguity_affine__case013__ylo.smt2,07412cac2a29789e,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,ambiguity_affine|case013|yhi,0.007072,true,1536,1536,0,0_of_0,990b_12949967341a8597,true,true,true,0,true,ambiguity_affine,1536,9.382,13,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,yhi,false,true,false,unsat,2,true,truth_is_magnitude_free,990,ambiguity_affine__case013__yhi.smt2,12949967341a8597,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,ambiguity_affine|case013|zlo,0.006216,true,1536,1536,0,0_of_0,990b_8db63360a6d2425e,true,true,true,0,true,ambiguity_affine,1536,9.382,13,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,zlo,false,true,true,unsat,2,true,truth_is_magnitude_free,990,ambiguity_affine__case013__zlo.smt2,8db63360a6d2425e,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,ambiguity_affine|case013|zhi,0.006583,true,1536,1536,0,0_of_0,991b_36fc94dba82d4ff4,true,true,true,0,true,ambiguity_affine,1536,9.382,13,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,zhi,false,true,false,unsat,2,true,truth_is_magnitude_free,991,ambiguity_affine__case013__zhi.smt2,36fc94dba82d4ff4,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,ambiguity_affine|case014|xlo,0.005968,true,1536,1536,0,0_of_0,990b_63a87c2f50bd8d9a,true,true,true,0,true,ambiguity_affine,1536,9.382,14,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,xlo,false,true,false,unsat,2,true,truth_is_magnitude_free,990,ambiguity_affine__case014__xlo.smt2,63a87c2f50bd8d9a,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,ambiguity_affine|case014|xhi,0.005688,true,1536,1536,0,0_of_0,989b_cb41ad4671ee8f51,true,true,true,0,true,ambiguity_affine,1536,9.382,14,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,xhi,false,true,true,unsat,2,true,truth_is_magnitude_free,989,ambiguity_affine__case014__xhi.smt2,cb41ad4671ee8f51,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,ambiguity_affine|case014|ylo,0.006232,true,1536,1536,0,0_of_0,990b_dd09a1f3481f3ae3,true,true,true,0,true,ambiguity_affine,1536,9.382,14,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,ylo,false,true,false,unsat,2,true,truth_is_magnitude_free,990,ambiguity_affine__case014__ylo.smt2,dd09a1f3481f3ae3,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,ambiguity_affine|case014|yhi,0.007127,true,1536,1536,0,0_of_0,990b_912a3a9a4ab7642a,true,true,true,0,true,ambiguity_affine,1536,9.382,14,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,yhi,false,true,false,unsat,2,true,truth_is_magnitude_free,990,ambiguity_affine__case014__yhi.smt2,912a3a9a4ab7642a,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,ambiguity_affine|case014|zlo,0.005942,true,1536,1536,0,0_of_0,990b_f8b553f5a1eaeeeb,true,true,true,0,true,ambiguity_affine,1536,9.382,14,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,zlo,false,true,true,unsat,2,true,truth_is_magnitude_free,990,ambiguity_affine__case014__zlo.smt2,f8b553f5a1eaeeeb,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,ambiguity_affine|case014|zhi,0.006507,true,1536,1536,0,0_of_0,991b_b12e06ff6015b06b,true,true,true,0,true,ambiguity_affine,1536,9.382,14,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,zhi,false,true,false,unsat,2,true,truth_is_magnitude_free,991,ambiguity_affine__case014__zhi.smt2,b12e06ff6015b06b,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,ambiguity_affine|case015|xlo,0.007749,true,1536,1536,0,0_of_0,989b_c6c4fec3dd914b5e,true,true,true,0,true,ambiguity_affine,1536,9.382,15,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,xlo,false,true,false,unsat,2,true,truth_is_magnitude_free,989,ambiguity_affine__case015__xlo.smt2,c6c4fec3dd914b5e,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,ambiguity_affine|case015|xhi,0.006101,true,1536,1536,0,0_of_0,988b_27fb1c98c4f22591,true,true,true,0,true,ambiguity_affine,1536,9.382,15,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,xhi,false,true,true,unsat,2,true,truth_is_magnitude_free,988,ambiguity_affine__case015__xhi.smt2,27fb1c98c4f22591,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,ambiguity_affine|case015|ylo,0.005785,true,1536,1536,0,0_of_0,988b_6f66213d676b5372,true,true,true,0,true,ambiguity_affine,1536,9.382,15,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,ylo,false,true,true,unsat,2,true,truth_is_magnitude_free,988,ambiguity_affine__case015__ylo.smt2,6f66213d676b5372,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,ambiguity_affine|case015|yhi,0.007199,true,1536,1536,0,0_of_0,989b_0f8cc06a8aa1611a,true,true,true,0,true,ambiguity_affine,1536,9.382,15,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,yhi,false,true,false,unsat,2,true,truth_is_magnitude_free,989,ambiguity_affine__case015__yhi.smt2,0f8cc06a8aa1611a,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,ambiguity_affine|case015|zlo,0.006164,true,1536,1536,0,0_of_0,989b_a1564c8ce5b560e1,true,true,true,0,true,ambiguity_affine,1536,9.382,15,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,zlo,false,true,true,unsat,2,true,truth_is_magnitude_free,989,ambiguity_affine__case015__zlo.smt2,a1564c8ce5b560e1,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,ambiguity_affine|case015|zhi,0.006504,true,1536,1536,0,0_of_0,990b_7f9ba57da22e45e7,true,true,true,0,true,ambiguity_affine,1536,9.382,15,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,zhi,false,true,false,unsat,2,true,truth_is_magnitude_free,990,ambiguity_affine__case015__zhi.smt2,7f9ba57da22e45e7,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,ambiguity_affine|case016|xlo,0.006108,true,1536,1536,0,0_of_0,992b_253aaa15c3c98062,true,true,true,0,true,ambiguity_affine,1536,9.382,16,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,xlo,false,true,false,unsat,2,true,truth_is_magnitude_free,992,ambiguity_affine__case016__xlo.smt2,253aaa15c3c98062,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,ambiguity_affine|case016|xhi,0.006330,true,1536,1536,0,0_of_0,992b_1056814489544360,true,true,true,0,true,ambiguity_affine,1536,9.382,16,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,xhi,false,true,false,unsat,2,true,truth_is_magnitude_free,992,ambiguity_affine__case016__xhi.smt2,1056814489544360,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,ambiguity_affine|case016|ylo,0.006632,true,1536,1536,0,0_of_0,992b_5e1953aabb601e1f,true,true,true,0,true,ambiguity_affine,1536,9.382,16,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,ylo,false,true,false,unsat,2,true,truth_is_magnitude_free,992,ambiguity_affine__case016__ylo.smt2,5e1953aabb601e1f,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,ambiguity_affine|case016|yhi,0.005917,true,1536,1536,0,0_of_0,992b_a7249d478ad34316,true,true,true,0,true,ambiguity_affine,1536,9.382,16,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,yhi,false,true,false,unsat,2,true,truth_is_magnitude_free,992,ambiguity_affine__case016__yhi.smt2,a7249d478ad34316,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,ambiguity_affine|case016|zlo,0.006115,true,1536,1536,0,0_of_0,993b_d4af5c5946cd6bfa,true,true,true,0,true,ambiguity_affine,1536,9.382,16,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,zlo,false,true,false,unsat,2,true,truth_is_magnitude_free,993,ambiguity_affine__case016__zlo.smt2,d4af5c5946cd6bfa,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,ambiguity_affine|case016|zhi,0.006449,true,1536,1536,0,0_of_0,993b_3b70221f5cdd8af7,true,true,true,0,true,ambiguity_affine,1536,9.382,16,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,zhi,false,true,false,unsat,2,true,truth_is_magnitude_free,993,ambiguity_affine__case016__zhi.smt2,3b70221f5cdd8af7,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,ambiguity_affine|case017|xlo,0.005575,true,1536,1536,0,0_of_0,990b_3320455251249cbf,true,true,true,0,true,ambiguity_affine,1536,9.382,17,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,xlo,false,true,true,unsat,2,true,truth_is_magnitude_free,990,ambiguity_affine__case017__xlo.smt2,3320455251249cbf,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,ambiguity_affine|case017|xhi,0.005994,true,1536,1536,0,0_of_0,991b_3d1f212d94fbe460,true,true,true,0,true,ambiguity_affine,1536,9.382,17,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,xhi,false,true,false,unsat,2,true,truth_is_magnitude_free,991,ambiguity_affine__case017__xhi.smt2,3d1f212d94fbe460,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,ambiguity_affine|case017|ylo,0.006349,true,1536,1536,0,0_of_0,991b_416a886a2c1cdab1,true,true,true,0,true,ambiguity_affine,1536,9.382,17,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,ylo,false,true,false,unsat,2,true,truth_is_magnitude_free,991,ambiguity_affine__case017__ylo.smt2,416a886a2c1cdab1,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,ambiguity_affine|case017|yhi,0.005544,true,1536,1536,0,0_of_0,991b_f665b55d3347001e,true,true,true,0,true,ambiguity_affine,1536,9.382,17,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,yhi,false,true,false,unsat,2,true,truth_is_magnitude_free,991,ambiguity_affine__case017__yhi.smt2,f665b55d3347001e,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,ambiguity_affine|case017|zlo,0.005813,true,1536,1536,0,0_of_0,992b_2a523c6b236e4478,true,true,true,0,true,ambiguity_affine,1536,9.382,17,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,zlo,false,true,false,unsat,2,true,truth_is_magnitude_free,992,ambiguity_affine__case017__zlo.smt2,2a523c6b236e4478,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,ambiguity_affine|case017|zhi,0.005887,true,1536,1536,0,0_of_0,992b_673d87235aae695b,true,true,true,0,true,ambiguity_affine,1536,9.382,17,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,zhi,false,true,false,unsat,2,true,truth_is_magnitude_free,992,ambiguity_affine__case017__zhi.smt2,673d87235aae695b,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,ambiguity_affine|case018|xlo,0.005648,true,1536,1536,0,0_of_0,991b_462d3af0e65b4f09,true,true,true,0,true,ambiguity_affine,1536,9.382,18,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,xlo,false,true,false,unsat,2,true,truth_is_magnitude_free,991,ambiguity_affine__case018__xlo.smt2,462d3af0e65b4f09,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,ambiguity_affine|case018|xhi,0.005662,true,1536,1536,0,0_of_0,991b_5c7849e871594193,true,true,true,0,true,ambiguity_affine,1536,9.382,18,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,xhi,false,true,false,unsat,2,true,truth_is_magnitude_free,991,ambiguity_affine__case018__xhi.smt2,5c7849e871594193,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,ambiguity_affine|case018|ylo,0.005302,true,1536,1536,0,0_of_0,989b_65bdb7a96b649e3a,true,true,true,0,true,ambiguity_affine,1536,9.382,18,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,ylo,true,false,true,sat,2,true,truth_is_magnitude_free,989,ambiguity_affine__case018__ylo.smt2,65bdb7a96b649e3a,Z3_version_5.1.0_-_64_bit,sat,192,399.598
z3-5.1.0,ambiguity_affine|case018|yhi,0.005428,true,1536,1536,0,0_of_0,991b_14c79bf571c7d0b9,true,true,true,0,true,ambiguity_affine,1536,9.382,18,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,yhi,false,true,false,unsat,2,true,truth_is_magnitude_free,991,ambiguity_affine__case018__yhi.smt2,14c79bf571c7d0b9,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,ambiguity_affine|case018|zlo,0.005710,true,1536,1536,0,0_of_0,992b_e1c18cfe868ed7b9,true,true,true,0,true,ambiguity_affine,1536,9.382,18,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,zlo,false,true,false,unsat,2,true,truth_is_magnitude_free,992,ambiguity_affine__case018__zlo.smt2,e1c18cfe868ed7b9,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,ambiguity_affine|case018|zhi,0.007091,true,1536,1536,0,0_of_0,992b_d87699f4ce35ef4a,true,true,true,0,true,ambiguity_affine,1536,9.382,18,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,zhi,false,true,false,unsat,2,true,truth_is_magnitude_free,992,ambiguity_affine__case018__zhi.smt2,d87699f4ce35ef4a,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,ambiguity_affine|case019|xlo,0.005974,true,1536,1536,0,0_of_0,989b_c01ba38d676e9a7a,true,true,true,0,true,ambiguity_affine,1536,9.382,19,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,xlo,false,true,true,unsat,2,true,truth_is_magnitude_free,989,ambiguity_affine__case019__xlo.smt2,c01ba38d676e9a7a,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,ambiguity_affine|case019|xhi,0.005601,true,1536,1536,0,0_of_0,990b_937ac187457b8e43,true,true,true,0,true,ambiguity_affine,1536,9.382,19,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,xhi,false,true,false,unsat,2,true,truth_is_magnitude_free,990,ambiguity_affine__case019__xhi.smt2,937ac187457b8e43,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,ambiguity_affine|case019|ylo,0.005224,true,1536,1536,0,0_of_0,989b_3e3b78166af06959,true,true,true,0,true,ambiguity_affine,1536,9.382,19,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,ylo,false,true,true,unsat,2,true,truth_is_magnitude_free,989,ambiguity_affine__case019__ylo.smt2,3e3b78166af06959,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,ambiguity_affine|case019|yhi,0.005404,true,1536,1536,0,0_of_0,990b_9621d8297ae78b59,true,true,true,0,true,ambiguity_affine,1536,9.382,19,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,yhi,false,true,false,unsat,2,true,truth_is_magnitude_free,990,ambiguity_affine__case019__yhi.smt2,9621d8297ae78b59,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,ambiguity_affine|case019|zlo,0.006333,true,1536,1536,0,0_of_0,991b_09c861d2af41b067,true,true,true,0,true,ambiguity_affine,1536,9.382,19,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,zlo,false,true,false,unsat,2,true,truth_is_magnitude_free,991,ambiguity_affine__case019__zlo.smt2,09c861d2af41b067,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,ambiguity_affine|case019|zhi,0.005817,true,1536,1536,0,0_of_0,991b_b532a3f85286e7a6,true,true,true,0,true,ambiguity_affine,1536,9.382,19,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,zhi,false,true,false,unsat,2,true,truth_is_magnitude_free,991,ambiguity_affine__case019__zhi.smt2,b532a3f85286e7a6,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
